"date","site_code","product_code","preds"
"2019 Jun","C2055","AS27132",2.83637252056439
"2019 Jun","C2055","AS27133",19.7036062658624
"2019 Jun","C2055","AS27134",0
"2019 Jun","C2055","AS27137",2.02918303737672
"2019 Jun","C2055","AS27138",9.45636235290639
"2019 Jun","C2055","AS27139",0.0349614220632896
"2019 Jun","C2056","AS17005",0.839860144578445
"2019 Jun","C2056","AS27000",82.8393985834667
"2019 Jun","C2056","AS27132",16.5185250248007
"2019 Jun","C2056","AS27133",39.7100575528262
"2019 Jun","C2056","AS27134",5.09850215919404
"2019 Jun","C2056","AS27137",35.1822681842593
"2019 Jun","C2056","AS27138",22.5314165263421
"2019 Jun","C2056","AS46000",0
"2019 Jun","C2057","AS27000",37.4680507820692
"2019 Jun","C2057","AS27132",2.14139196736327
"2019 Jun","C2057","AS27133",41.0673048078389
"2019 Jun","C2057","AS27134",36.0073874132776
"2019 Jun","C2057","AS27138",4.64090018235683
"2019 Jun","C2059","AS27000",18.8656067483183
"2019 Jun","C2059","AS27133",11.5992707764054
"2019 Jun","C2059","AS27137",3.96414253759389
"2019 Jun","C2059","AS27138",7.23277374454401
"2019 Jun","C2060","AS21126",0
"2019 Jun","C2060","AS27000",33.0071798067578
"2019 Jun","C2060","AS27132",3.03335007985298
"2019 Jun","C2060","AS27133",40.2073232060383
"2019 Jun","C2060","AS27134",18.1000786926562
"2019 Jun","C2060","AS27138",12.9773236627026
"2019 Jun","C2060","AS27139",0.420080731460988
"2019 Jun","C2060","AS42018",0.108222090248345
"2019 Jun","C2060","AS46000",35.0211360905693
"2019 Jun","C2061","AS27000",11.1749464238004
"2019 Jun","C2061","AS27132",2.28763195694337
"2019 Jun","C2061","AS27133",11.0136906887536
"2019 Jun","C2061","AS27138",17.2115846757302
"2019 Jun","C2062","AS27000",14.3389117787219
"2019 Jun","C2062","AS27132",0.261746776396651
"2019 Jun","C2062","AS27133",19.3921688334337
"2019 Jun","C2062","AS27134",17.5627326023857
"2019 Jun","C2062","AS27137",3.9625429886252
"2019 Jun","C2062","AS27138",1.08235502299906
"2019 Jun","C2062","AS27139",0.154216621296401
"2019 Jun","C2062","AS42018",0.134097601199134
"2019 Jun","C2063","AS27000",30.0902156665815
"2019 Jun","C2063","AS27132",1.55870507155379
"2019 Jun","C2063","AS27133",53.1989781126639
"2019 Jun","C2063","AS27134",18.8958907891925
"2019 Jun","C2063","AS27137",13.083726000625
"2019 Jun","C2063","AS27138",15.6039675226096
"2019 Jun","C2063","AS27139",0.713935173043651
"2019 Jun","C2064","AS21126",0.203311026921158
"2019 Jun","C2064","AS27000",149.975925302786
"2019 Jun","C2064","AS27132",71.7438194638998
"2019 Jun","C2064","AS27133",121.96099349034
"2019 Jun","C2064","AS27134",24.66595025712
"2019 Jun","C2064","AS27137",36.5411761718043
"2019 Jun","C2064","AS27138",25.7082147648869
"2019 Jun","C2064","AS27139",2.16281692008007
"2019 Jun","C2064","AS46000",2.87586918616586
"2019 Jun","C2065","AS17005",0
"2019 Jun","C2065","AS21126",0
"2019 Jun","C2065","AS27000",25.8261077033588
"2019 Jun","C2065","AS27132",1.02402414153103
"2019 Jun","C2065","AS27133",32.4474012178314
"2019 Jun","C2065","AS27134",24.4382524881967
"2019 Jun","C2065","AS27137",0
"2019 Jun","C2065","AS27138",3.09742342198111
"2019 Jun","C2065","AS27139",0.559163049447526
"2019 Jun","C2065","AS46000",54.0815187086022
"2019 Jun","C2066","AS21126",0.52939483674316
"2019 Jun","C2066","AS27000",8.19390617735066
"2019 Jun","C2066","AS27133",40.3433486071327
"2019 Jun","C2066","AS27134",8.51554165238645
"2019 Jun","C2066","AS27137",18.2770454867076
"2019 Jun","C2066","AS27138",11.4525096051028
"2019 Jun","C2066","AS27139",0
"2019 Jun","C2066","AS46000",4.95740774244202
"2019 Jun","C2068","AS27000",11.9584310447869
"2019 Jun","C2068","AS27133",36.7626396651505
"2019 Jun","C2068","AS27134",21.3230155014192
"2019 Jun","C2068","AS27137",0.820227553785208
"2019 Jun","C2068","AS27138",2.03472643409614
"2019 Jun","C2068","AS27139",0
"2019 Jun","C2069","AS27000",144.914674716518
"2019 Jun","C2069","AS27132",6.2083751210623
"2019 Jun","C2069","AS27133",72.7325236890457
"2019 Jun","C2069","AS27134",37.3992032825893
"2019 Jun","C2069","AS27137",10.9195881283806
"2019 Jun","C2069","AS27138",5.58634128912029
"2019 Jun","C2069","AS27139",0.068006202379605
"2019 Jun","C2070","AS27000",2.88802626964275
"2019 Jun","C2070","AS27132",1.44382591871737
"2019 Jun","C2070","AS27133",29.4227925955992
"2019 Jun","C2070","AS27134",9.92659854728587
"2019 Jun","C2070","AS27137",11.1717769436486
"2019 Jun","C2070","AS27138",8.05377900287612
"2019 Jun","C2070","AS46000",22.9162431928944
"2019 Jun","C2071","AS27000",2.30369386516132
"2019 Jun","C2071","AS27132",0.215642647512044
"2019 Jun","C2071","AS27133",16.5395346938305
"2019 Jun","C2071","AS27134",3.01033033561987
"2019 Jun","C2071","AS27137",2.79123463040331
"2019 Jun","C2071","AS27138",14.0149807658043
"2019 Jun","C2071","AS27139",0.915890002635296
"2019 Jun","C2071","AS46000",5.5280216289549
"2019 Jun","C2127","AS27000",6.84859386830126
"2019 Jun","C2127","AS27132",0.947254028998156
"2019 Jun","C2127","AS27133",47.0322609739142
"2019 Jun","C2127","AS27134",70.0685538032895
"2019 Jun","C2127","AS27137",10.061741786812
"2019 Jun","C2127","AS27138",8.72723716294955
"2019 Jun","C2127","AS27139",0
"2019 Jun","C2127","AS42018",1.75620180236472
"2019 Jun","C2131","AS27000",11.2339458931964
"2019 Jun","C2131","AS27133",19.5635825371362
"2019 Jun","C2131","AS27137",4.35583670305166
"2019 Jun","C2131","AS27138",5.31825526475993
"2019 Jun","C2168","AS17005",0
"2019 Jun","C2168","AS21126",0
"2019 Jun","C2168","AS27000",1.26055928515645
"2019 Jun","C2168","AS27132",0.293181475560119
"2019 Jun","C2168","AS27133",11.4547585469612
"2019 Jun","C2168","AS27134",13.3728855048798
"2019 Jun","C2168","AS27137",1.00085235340548
"2019 Jun","C2168","AS27138",1.32954153299682
"2019 Jun","C2168","AS27139",0
"2019 Jun","C2168","AS42018",0
"2019 Jun","C2168","AS46000",0.52310203335451
"2019 Jun","C2194","AS27000",14.1191861695085
"2019 Jun","C2194","AS27132",0.938390458578618
"2019 Jun","C2194","AS27133",13.9554527714191
"2019 Jun","C2194","AS27137",5.314708091384
"2019 Jun","C2194","AS27138",7.69376330525488
"2019 Jun","C2214","AS27000",10.5549235537779
"2019 Jun","C2214","AS27133",21.1350683364976
"2019 Jun","C2214","AS27138",8.85531337888879
"2019 Jun","C3001","AS21126",0
"2019 Jun","C3001","AS27000",11.833227765243
"2019 Jun","C3001","AS27132",7.0591958390803
"2019 Jun","C3001","AS27133",23.9329199214798
"2019 Jun","C3001","AS27134",11.8775441661125
"2019 Jun","C3001","AS27137",0.0967809367227074
"2019 Jun","C3001","AS27138",0
"2019 Jun","C3001","AS27139",0
"2019 Jun","C3010","AS27000",1.11196067916151
"2019 Jun","C3010","AS27132",0.30897881632755
"2019 Jun","C3010","AS27133",31.4093636824449
"2019 Jun","C3010","AS27134",14.7430737894959
"2019 Jun","C3010","AS27137",9.77228261064347
"2019 Jun","C3010","AS27138",5.86324219909676
"2019 Jun","C3010","AS42018",0.399155068384486
"2019 Jun","C3011","AS27000",21.8692197352213
"2019 Jun","C3011","AS27133",23.9909024434219
"2019 Jun","C3011","AS27137",3.26391947461313
"2019 Jun","C3011","AS27138",6.46821276721213
"2019 Jun","C3012","AS21126",0
"2019 Jun","C3012","AS27000",18.1028639698587
"2019 Jun","C3012","AS27132",1.7837908053951
"2019 Jun","C3012","AS27133",29.0097639343807
"2019 Jun","C3012","AS27134",14.4992614410748
"2019 Jun","C3012","AS27137",5.51348085910692
"2019 Jun","C3012","AS27138",9.85737999239256
"2019 Jun","C3012","AS27139",0.408320079008519
"2019 Jun","C3013","AS21126",0.0380213007742007
"2019 Jun","C3013","AS27000",7.47350734915858
"2019 Jun","C3013","AS27132",3.0729871580907
"2019 Jun","C3013","AS27133",19.7833376230463
"2019 Jun","C3013","AS27134",17.8392233497162
"2019 Jun","C3013","AS27137",7.05676130052014
"2019 Jun","C3013","AS27138",23.950058816214
"2019 Jun","C3013","AS46000",12.3102203292514
"2019 Jun","C3014","AS27000",6.69350851296183
"2019 Jun","C3014","AS27133",6.81869108005107
"2019 Jun","C3014","AS27134",3.11397351725006
"2019 Jun","C3014","AS27137",7.09225706370627
"2019 Jun","C3015","AS27000",4.63506810245734
"2019 Jun","C3015","AS27132",0
"2019 Jun","C3015","AS27133",17.8749448958061
"2019 Jun","C3015","AS27134",34.6266051624635
"2019 Jun","C3015","AS27137",1.21045248410631
"2019 Jun","C3015","AS27138",3.90847320958908
"2019 Jun","C3016","AS27000",0
"2019 Jun","C3016","AS27132",0.103719622395004
"2019 Jun","C3016","AS27133",0.0299962578825563
"2019 Jun","C3016","AS27134",0.00355187326969616
"2019 Jun","C3016","AS27137",0
"2019 Jun","C3017","AS27000",26.2830342285286
"2019 Jun","C3017","AS27132",3.18863300082405
"2019 Jun","C3017","AS27133",37.4371462301132
"2019 Jun","C3017","AS27134",11.0819671930865
"2019 Jun","C3017","AS27137",14.3290739253185
"2019 Jun","C3017","AS27138",13.1914053040398
"2019 Jun","C3017","AS46000",20.688535528028
"2019 Jun","C3018","AS27000",2.09988776696846
"2019 Jun","C3018","AS27132",0.903827078776758
"2019 Jun","C3018","AS27133",18.3493821266381
"2019 Jun","C3018","AS27134",14.9713652267814
"2019 Jun","C3018","AS27137",5.36923258993694
"2019 Jun","C3019","AS27000",4.80713395910561
"2019 Jun","C3019","AS27133",68.0249043240167
"2019 Jun","C3019","AS27134",15.0100020239184
"2019 Jun","C3019","AS27137",7.04987208162258
"2019 Jun","C3019","AS27138",5.6107144982275
"2019 Jun","C3020","AS27000",16.1849137904026
"2019 Jun","C3020","AS27132",6.19184630759583
"2019 Jun","C3020","AS27133",49.6591771942496
"2019 Jun","C3020","AS27134",21.1211197374364
"2019 Jun","C3020","AS27137",22.6529827827053
"2019 Jun","C3020","AS27138",3.1567635297321
"2019 Jun","C3020","AS27139",1.26620772571724
"2019 Jun","C3020","AS42018",0.582925934124972
"2019 Jun","C3021","AS27133",0.0221701532060247
"2019 Jun","C3022","AS27000",2.08860117474801
"2019 Jun","C3022","AS27133",12.718985378107
"2019 Jun","C3022","AS27137",2.21281366096744
"2019 Jun","C3022","AS27138",8.94992738914894
"2019 Jun","C3023","AS27000",16.0698577290045
"2019 Jun","C3023","AS27132",0.586264711869843
"2019 Jun","C3023","AS27133",24.9023663525799
"2019 Jun","C3023","AS27134",19.088637361171
"2019 Jun","C3023","AS27137",4.05221975328528
"2019 Jun","C3023","AS27138",4.14522114966866
"2019 Jun","C3023","AS42018",2.70299178582248
"2019 Jun","C3023","AS46000",22.6139586282563
"2019 Jun","C3043","AS27133",0
"2019 Jun","C3043","AS27134",0
"2019 Jun","C3043","AS27137",0
"2019 Jun","C3043","AS27138",0
"2019 Jun","C4001","AS21126",0.0521983236000138
"2019 Jun","C4001","AS27000",9.81994356525821
"2019 Jun","C4001","AS27132",1.01171141431065
"2019 Jun","C4001","AS27133",18.2065634414953
"2019 Jun","C4001","AS27134",10.9759282230687
"2019 Jun","C4001","AS27137",0
"2019 Jun","C4001","AS27138",3.03943263728364
"2019 Jun","C4002","AS27000",8.28071875353518
"2019 Jun","C4002","AS27132",1.08590211285166
"2019 Jun","C4002","AS27133",13.9334627967492
"2019 Jun","C4002","AS27134",6.65587754173258
"2019 Jun","C4002","AS27137",0.0144377500471029
"2019 Jun","C4002","AS27138",0.443904314292909
"2019 Jun","C4002","AS42018",0
"2019 Jun","C4003","AS21126",0.032742236361506
"2019 Jun","C4003","AS27133",17.2183419712233
"2019 Jun","C4003","AS27137",0.548454281641195
"2019 Jun","C4003","AS27138",0
"2019 Jun","C4014","AS21126",0
"2019 Jun","C4014","AS27000",59.6036608756378
"2019 Jun","C4014","AS27132",3.77250648912407
"2019 Jun","C4014","AS27137",3.78673928054176
"2019 Jun","C4015","AS27000",11.8677964676379
"2019 Jun","C4015","AS27132",0.274636630975842
"2019 Jun","C4015","AS27133",26.0675435568399
"2019 Jun","C4015","AS27134",18.655207082307
"2019 Jun","C4015","AS27137",12.6206440690792
"2019 Jun","C4015","AS27138",12.2120531898645
"2019 Jun","C4016","AS27000",27.2281632059453
"2019 Jun","C4016","AS27133",20.4935374905631
"2019 Jun","C4016","AS27134",15.9963099955465
"2019 Jun","C4016","AS27138",3.30981058519039
"2019 Jun","C4017","AS17005",0.734522248961162
"2019 Jun","C4017","AS27000",4.77708549696098
"2019 Jun","C4017","AS27132",3.01501530157304
"2019 Jun","C4017","AS27133",2.72733085556393
"2019 Jun","C4017","AS27134",0
"2019 Jun","C4017","AS27137",0.052308869401105
"2019 Jun","C4017","AS27138",2.64821665959885
"2019 Jun","C4017","AS27139",1.71890965487207
"2019 Jun","C4017","AS46000",0
"2019 Jun","C4018","AS21126",0.525425942530149
"2019 Jun","C4018","AS27000",8.12379363645108
"2019 Jun","C4018","AS27132",2.36230582133393
"2019 Jun","C4018","AS27133",30.4318580558356
"2019 Jun","C4018","AS27134",26.6361054150858
"2019 Jun","C4018","AS27138",2.31105109707591
"2019 Jun","C4018","AS27139",0
"2019 Jun","C4019","AS17005",0
"2019 Jun","C4019","AS21126",0.0793987708230611
"2019 Jun","C4019","AS27000",49.0473386970354
"2019 Jun","C4019","AS27132",2.02725252798141
"2019 Jun","C4019","AS27133",14.7483952461945
"2019 Jun","C4019","AS27134",19.1119538691169
"2019 Jun","C4019","AS27137",6.74409272238598
"2019 Jun","C4019","AS27138",5.68744039642242
"2019 Jun","C4020","AS21126",0
"2019 Jun","C4020","AS27000",3.05662164737602
"2019 Jun","C4020","AS27132",0.0410257861048163
"2019 Jun","C4020","AS27133",10.0577789321728
"2019 Jun","C4020","AS27134",2.30517729768347
"2019 Jun","C4020","AS27138",0.245281351403529
"2019 Jun","C4021","AS17005",0.192009098388169
"2019 Jun","C4021","AS21126",0
"2019 Jun","C4021","AS27000",7.4567908802349
"2019 Jun","C4021","AS27132",1.85031110978833
"2019 Jun","C4021","AS27133",0
"2019 Jun","C4021","AS27134",3.25777287979342
"2019 Jun","C4021","AS27137",0
"2019 Jun","C4021","AS27138",0
"2019 Jun","C4021","AS27139",0.0314835839121973
"2019 Jun","C4021","AS42018",0.019657479074704
"2019 Jun","C4021","AS46000",0.872071091256772
"2019 Jun","C4022","AS27000",2.06826840216745
"2019 Jun","C4022","AS27132",0
"2019 Jun","C4022","AS27133",19.9495625063016
"2019 Jun","C4022","AS27134",25.3289282915492
"2019 Jun","C4022","AS27137",1.73731068008562
"2019 Jun","C4022","AS27138",2.00779932168038
"2019 Jun","C4022","AS27139",1.00648616448915
"2019 Jun","C4023","AS27000",13.203835175183
"2019 Jun","C4023","AS27133",32.2970556191257
"2019 Jun","C4024","AS21126",0.26150840832419
"2019 Jun","C4024","AS27000",7.09060278281709
"2019 Jun","C4024","AS27132",0.738709908288602
"2019 Jun","C4024","AS27133",9.56434909274313
"2019 Jun","C4024","AS27137",1.75268885060236
"2019 Jun","C4025","AS21126",0
"2019 Jun","C4025","AS27000",26.8829512277278
"2019 Jun","C4025","AS27132",0
"2019 Jun","C4025","AS27133",25.0714227835169
"2019 Jun","C4025","AS27134",3.48538544279568
"2019 Jun","C4025","AS27137",7.72913964006893
"2019 Jun","C4025","AS27138",1.58493757565272
"2019 Jun","C4026","AS27000",34.3823132915733
"2019 Jun","C4026","AS27132",7.10704537051228
"2019 Jun","C4026","AS27133",20.1569594454578
"2019 Jun","C4026","AS27134",22.8774524058682
"2019 Jun","C4026","AS27137",0.824134063815439
"2019 Jun","C4026","AS27138",7.99669634583011
"2019 Jun","C4026","AS46000",0.00251374867573292
"2019 Jun","C4037","AS21126",0
"2019 Jun","C4037","AS27000",28.4957048515849
"2019 Jun","C4037","AS27132",4.12445037080613
"2019 Jun","C4037","AS27133",66.8882574110436
"2019 Jun","C4037","AS27134",41.5958895285101
"2019 Jun","C4037","AS27137",18.3150233167572
"2019 Jun","C4037","AS27138",9.31466805041961
"2019 Jun","C4037","AS46000",41.8171651624254
"2019 Jun","C4038","AS21126",0.328290088433758
"2019 Jun","C4038","AS27000",4.16262545114864
"2019 Jun","C4038","AS27132",2.35178597189679
"2019 Jun","C4038","AS27133",24.8405478718868
"2019 Jun","C4038","AS27134",19.8976557612727
"2019 Jun","C4038","AS27137",5.59664528704703
"2019 Jun","C4038","AS27138",9.89327035356761
"2019 Jun","C4038","AS27139",1.19079115772004
"2019 Jun","C4038","AS42018",0
"2019 Jun","C4054","AS21126",0.129833631998837
"2019 Jun","C4054","AS27133",9.39151407212392
"2019 Jun","C4056","AS21126",0.000705653552439564
"2019 Jun","C4056","AS27000",4.42853066362738
"2019 Jun","C4056","AS27132",1.16058154422914
"2019 Jun","C4056","AS27133",14.7447414185212
"2019 Jun","C4056","AS27134",16.4399109694586
"2019 Jun","C4056","AS27137",4.08854378497027
"2019 Jun","C4056","AS27138",5.21108637963067
"2019 Jun","C4061","AS21126",0
"2019 Jun","C4061","AS27000",4.47207334017777
"2019 Jun","C4061","AS27132",1.12221250771617
"2019 Jun","C4061","AS27133",30.8333109709108
"2019 Jun","C4061","AS27134",15.7958439326165
"2019 Jun","C4061","AS27137",21.7341642447543
"2019 Jun","C4061","AS27138",28.8661972215574
"2019 Jun","C5001","AS27000",22.1050305000414
"2019 Jun","C5001","AS27133",23.842621698907
"2019 Jun","C5001","AS27134",18.4545826501755
"2019 Jun","C5001","AS27137",3.6595130281026
"2019 Jun","C5001","AS27138",20.044021311559
"2019 Jun","C5001","AS27139",0
"2019 Jun","C5002","AS27000",3.61873340114708
"2019 Jun","C5002","AS27133",14.014540500431
"2019 Jun","C5002","AS27137",16.7485318419956
"2019 Jun","C5002","AS27138",12.780252553297
"2019 Jun","C5002","AS46000",24.2148312185321
"2019 Jun","C5003","AS21126",0.124121824368506
"2019 Jun","C5003","AS27000",16.2984981769409
"2019 Jun","C5003","AS27133",23.5570166240081
"2019 Jun","C5003","AS27137",21.5411009334114
"2019 Jun","C5003","AS27138",20.0758721556985
"2019 Jun","C5004","AS21126",0
"2019 Jun","C5004","AS27000",4.75400151490489
"2019 Jun","C5004","AS27132",2.46786198822926
"2019 Jun","C5004","AS27133",26.5157465145999
"2019 Jun","C5004","AS27137",7.03067245556589
"2019 Jun","C5004","AS27138",13.4149500811041
"2019 Jun","C5004","AS27139",0.40414315248972
"2019 Jun","C5004","AS42018",0.137270512917515
"2019 Jun","C5006","AS27000",23.5115616298168
"2019 Jun","C5006","AS27132",0
"2019 Jun","C5006","AS27133",51.3587289881468
"2019 Jun","C5006","AS27134",26.2304047448989
"2019 Jun","C5006","AS27137",4.83775939874095
"2019 Jun","C5006","AS27138",8.98352964898782
"2019 Jun","C5006","AS27139",0.237728547612982
"2019 Jun","C5015","AS21126",0
"2019 Jun","C5015","AS27000",2.35800884539671
"2019 Jun","C5015","AS27133",29.3494873368115
"2019 Jun","C5015","AS27137",11.47238541321
"2019 Jun","C5015","AS46000",169.699412509839
"2019 Jun","C5016","AS27000",2.65640712417821
"2019 Jun","C5016","AS27133",11.2534763204736
"2019 Jun","C5016","AS27134",8.56877848707554
"2019 Jun","C5016","AS27137",4.89187038283303
"2019 Jun","C5017","AS27000",21.5291601974053
"2019 Jun","C5017","AS27132",1.36391926008272
"2019 Jun","C5017","AS27133",65.170883452952
"2019 Jun","C5017","AS27137",5.41152638430712
"2019 Jun","C5017","AS27138",3.54363743353109
"2019 Jun","C5017","AS46000",164.647337631292
"2019 Jun","C5018","AS27000",10.7678731685953
"2019 Jun","C5018","AS27132",3.61363670614938
"2019 Jun","C5018","AS27133",31.5584675662285
"2019 Jun","C5018","AS27137",9.66042781695737
"2019 Jun","C5018","AS27138",12.3547760056204
"2019 Jun","C5019","AS27000",39.0355757042648
"2019 Jun","C5019","AS27132",7.34805558285094
"2019 Jun","C5019","AS27133",24.752098366684
"2019 Jun","C5019","AS27137",26.6218208211634
"2019 Jun","C5019","AS27138",23.1955459686545
"2019 Jun","C5020","AS27000",9.10685120732509
"2019 Jun","C5020","AS27133",15.2025710496704
"2019 Jun","C5020","AS27134",1.36670811797995
"2019 Jun","C5020","AS27137",5.1259462259823
"2019 Jun","C5020","AS27138",6.92857836334307
"2019 Jun","C5020","AS46000",0
"2019 Jun","C5021","AS27000",3.62432384992669
"2019 Jun","C5021","AS27133",24.2534062857425
"2019 Jun","C5021","AS27134",8.96702817659046
"2019 Jun","C5021","AS27137",0.208505427686812
"2019 Jun","C5021","AS27138",2.67350840080083
"2019 Jun","C5060","AS21126",0.116947170856516
"2019 Jun","C5060","AS27000",12.3277159429062
"2019 Jun","C5060","AS27133",56.8911704323601
"2019 Jun","C5060","AS27137",10.3135545276859
"2019 Jun","C5060","AS27138",9.99125156330859
"2019 Jun","C5063","AS17005",0
"2019 Jun","C5063","AS27000",1.23890500722371
"2019 Jun","C5063","AS27133",13.5439518309018
"2019 Jun","C5063","AS27134",1.41178529618965
"2019 Jun","C5063","AS27137",0.878504677425554
"2019 Jun","C5063","AS27138",2.85265014653016
"2019 Jun","C5063","AS46000",2.25515494854851
"2019 Jun","C5066","AS27133",11.2965059886601
"2019 Jun","C5066","AS27137",0.26603925725912
"2019 Jun","C5066","AS27138",3.48857532688238
"2019 May","C1004","AS21126",0
"2019 May","C1004","AS27000",22.723993567785
"2019 May","C1004","AS27132",2.35625647507197
"2019 May","C1004","AS27133",20.501881054114
"2019 May","C1004","AS27134",13.9606215174425
"2019 May","C1004","AS27137",14.9865407656361
"2019 May","C1004","AS27138",8.69143428399337
"2019 May","C1004","AS27139",0.736829250111724
"2019 May","C1007","AS17005",0
"2019 May","C1007","AS21126",0.0667924017172322
"2019 May","C1007","AS27000",57.1417074008859
"2019 May","C1007","AS27132",1.26819334311991
"2019 May","C1007","AS27133",8.92929511920073
"2019 May","C1007","AS27134",0
"2019 May","C1007","AS27137",13.896684877413
"2019 May","C1007","AS27138",11.4530992646284
"2019 May","C1007","AS27139",0.0413374459624008
"2019 May","C1007","AS42018",19.232191786475
"2019 May","C1007","AS46000",0.476899623991246
"2019 May","C1008","AS21126",0.062976549968293
"2019 May","C1008","AS27000",13.8819425595043
"2019 May","C1008","AS27132",0
"2019 May","C1008","AS27133",5.95711006870992
"2019 May","C1008","AS27134",8.65412821794834
"2019 May","C1008","AS27137",9.32865604725415
"2019 May","C1008","AS27138",9.38457316664052
"2019 May","C1008","AS42018",0.420423369764201
"2019 May","C1009","AS27000",10.5259592871194
"2019 May","C1009","AS27133",5.95264474723008
"2019 May","C1009","AS27137",1.29505859774395
"2019 May","C1009","AS27138",2.949654888949
"2019 May","C1009","AS27139",0.121436649514497
"2019 May","C1010","AS27000",12.6025097570342
"2019 May","C1010","AS27132",3.57067433785919
"2019 May","C1010","AS27133",35.85001015551
"2019 May","C1010","AS27134",15.7310532786044
"2019 May","C1010","AS27137",9.03364098185259
"2019 May","C1010","AS27138",6.80007713244237
"2019 May","C1011","AS21126",1.86035108495888
"2019 May","C1011","AS27000",9.48801927050957
"2019 May","C1011","AS27132",1.09110320644339
"2019 May","C1011","AS27133",35.9003821400558
"2019 May","C1011","AS27134",5.25229100942398
"2019 May","C1011","AS27137",3.41738044599802
"2019 May","C1011","AS27138",28.4070827079283
"2019 May","C1011","AS27139",0.268132204856731
"2019 May","C1011","AS46000",1.15650773416425
"2019 May","C1014","AS17005",0.68714122427853
"2019 May","C1014","AS21126",0.123762150041014
"2019 May","C1014","AS27000",0.918272598125329
"2019 May","C1014","AS27132",0
"2019 May","C1014","AS27133",12.1252998739364
"2019 May","C1014","AS27134",0
"2019 May","C1014","AS27137",1.24241550162641
"2019 May","C1014","AS27138",5.80899751693407
"2019 May","C1014","AS27139",0.0472107750638872
"2019 May","C1014","AS42018",0
"2019 May","C1014","AS46000",2.21819473603965
"2019 May","C1015","AS17005",0.123391745684838
"2019 May","C1015","AS21126",0.102757420540281
"2019 May","C1015","AS27000",26.5708112905863
"2019 May","C1015","AS27132",2.4476717338834
"2019 May","C1015","AS27133",9.27917670619302
"2019 May","C1015","AS27134",12.0480479192845
"2019 May","C1015","AS27137",0.924667780434558
"2019 May","C1015","AS27138",1.98339651773185
"2019 May","C1015","AS27139",0.726179494597123
"2019 May","C1015","AS42018",0.10509600273332
"2019 May","C1015","AS46000",27.1131602534542
"2019 May","C1017","AS21126",0.0610822625849285
"2019 May","C1017","AS27000",0.0144560757694023
"2019 May","C1017","AS27132",0
"2019 May","C1017","AS27133",3.56664172788183
"2019 May","C1017","AS27134",0
"2019 May","C1017","AS27137",3.62427913347265
"2019 May","C1017","AS27138",2.63506431695487
"2019 May","C1017","AS42018",0.0294035769211342
"2019 May","C1018","AS17005",0.249099617693114
"2019 May","C1018","AS21126",2.9366190287532
"2019 May","C1018","AS27000",52.2024413658998
"2019 May","C1018","AS27132",3.21641505953699
"2019 May","C1018","AS27133",108.723474182129
"2019 May","C1018","AS27134",37.9237082024361
"2019 May","C1018","AS27137",8.17667358958503
"2019 May","C1018","AS27138",42.7245724565295
"2019 May","C1018","AS27139",0.27286876542221
"2019 May","C1018","AS42018",2.16772952737102
"2019 May","C1018","AS46000",17.4889737487969
"2019 May","C1024","AS17005",1.22978507696348
"2019 May","C1024","AS21126",0
"2019 May","C1024","AS27000",214.54851291964
"2019 May","C1024","AS27132",1.47168262552745
"2019 May","C1024","AS27133",65.3844294728366
"2019 May","C1024","AS27134",23.6806127380739
"2019 May","C1024","AS27137",10.9641342463771
"2019 May","C1024","AS27138",10.3153441661286
"2019 May","C1024","AS46000",6.08975251115265
"2019 May","C1026","AS27000",50.7268927089713
"2019 May","C1026","AS27132",3.34551828161561
"2019 May","C1026","AS27133",19.8222551969914
"2019 May","C1026","AS27134",12.2663553286562
"2019 May","C1026","AS27137",23.5054238861605
"2019 May","C1026","AS27138",34.840953010957
"2019 May","C1027","AS17005",0
"2019 May","C1027","AS21126",0
"2019 May","C1027","AS27000",17.1488789773732
"2019 May","C1027","AS27132",0
"2019 May","C1027","AS27133",28.3062292465736
"2019 May","C1027","AS27134",16.1077286061728
"2019 May","C1027","AS27137",17.0198569388356
"2019 May","C1027","AS27138",11.5500297344269
"2019 May","C1027","AS42018",0.0633272635189601
"2019 May","C1027","AS46000",0
"2019 May","C1028","AS17005",0
"2019 May","C1028","AS21126",0
"2019 May","C1028","AS27000",4.17924527229364
"2019 May","C1028","AS27132",0
"2019 May","C1028","AS27133",36.302506048292
"2019 May","C1028","AS27134",2.82597123051375
"2019 May","C1028","AS27137",4.2194233586059
"2019 May","C1028","AS27138",5.38995148650259
"2019 May","C1029","AS27000",21.8075002735009
"2019 May","C1029","AS27132",4.45199814772832
"2019 May","C1029","AS27133",77.0806441442753
"2019 May","C1029","AS27134",15.1371383777366
"2019 May","C1029","AS27137",2.92219390315317
"2019 May","C1029","AS27138",8.22194230015954
"2019 May","C1029","AS27139",0
"2019 May","C1029","AS46000",11.5299413475957
"2019 May","C1030","AS17005",0
"2019 May","C1030","AS21126",0.0887383298877273
"2019 May","C1030","AS27000",73.146454358489
"2019 May","C1030","AS27132",0.831892864510464
"2019 May","C1030","AS27133",26.6380833714002
"2019 May","C1030","AS27134",7.0508371030216
"2019 May","C1030","AS27137",2.43826965085562
"2019 May","C1030","AS27138",7.5594950985998
"2019 May","C1030","AS27139",0
"2019 May","C1030","AS42018",0.033256626474512
"2019 May","C1030","AS46000",0.0353879712988138
"2019 May","C1034","AS27000",27.7156401356683
"2019 May","C1034","AS27132",11.8612482549862
