ID,prediction
2019 X 9 X C1058 X AS27000,18.29230873762464
2019 X 7 X C1058 X AS27137,10.764280883472532
2019 X 8 X C1058 X AS27137,10.764280883472532
2019 X 9 X C1058 X AS27137,10.764280883472532
2019 X 7 X C1059 X AS21126,0.0
2019 X 8 X C1059 X AS21126,0.0
2019 X 7 X C1059 X AS27000,73.3668812263332
2019 X 8 X C1059 X AS27000,86.70024843417244
2019 X 9 X C1059 X AS27000,78.56114446007884
2019 X 7 X C1059 X AS27132,10.201274267055398
2019 X 8 X C1059 X AS27132,11.998569495110088
2019 X 9 X C1059 X AS27132,11.998569495110088
2019 X 7 X C1059 X AS27133,53.405550977185605
2019 X 8 X C1059 X AS27133,74.28906481118314
2019 X 9 X C1059 X AS27133,70.7161803096494
2019 X 7 X C1059 X AS27134,9.519269738525951
2019 X 8 X C1059 X AS27134,12.240934941101514
2019 X 9 X C1059 X AS27134,16.13047023918879
2019 X 7 X C1059 X AS27137,4.116842007299688
2019 X 8 X C1059 X AS27137,3.0421535593293236
2019 X 9 X C1059 X AS27137,6.0646934875667355
2019 X 7 X C1059 X AS27138,14.23871835007323
2019 X 8 X C1059 X AS27138,12.43701527320006
2019 X 9 X C1059 X AS27138,13.778847750694244
2019 X 7 X C1061 X AS21126,0.32719970334045945
2019 X 8 X C1061 X AS21126,0.32719970334045945
2019 X 9 X C1061 X AS21126,0.32719970334045945
2019 X 7 X C1061 X AS27000,84.72702294463349
2019 X 8 X C1061 X AS27000,118.89495877749127
2019 X 9 X C1061 X AS27000,78.84334553232738
2019 X 7 X C1061 X AS27132,4.966723672926832
2019 X 8 X C1061 X AS27132,4.966723672926832
2019 X 9 X C1061 X AS27132,4.966723672926832
2019 X 7 X C1061 X AS27133,58.11277812999969
2019 X 8 X C1061 X AS27133,125.46130991314607
2019 X 9 X C1061 X AS27133,58.39428609237535
2019 X 7 X C1061 X AS27134,22.077631741272782
2019 X 8 X C1061 X AS27134,22.077631741272782
2019 X 9 X C1061 X AS27134,22.077631741272782
2019 X 7 X C1061 X AS27137,1.9870729195901622
2019 X 8 X C1061 X AS27137,8.950013174519373
2019 X 9 X C1061 X AS27137,6.081573464330388
2019 X 7 X C1061 X AS27138,8.323076317757051
2019 X 8 X C1061 X AS27138,9.617857685203507
2019 X 9 X C1061 X AS27138,8.101211280101078
2019 X 7 X C1061 X AS42018,0.0
2019 X 8 X C1061 X AS42018,0.0
2019 X 9 X C1061 X AS42018,0.0
2019 X 7 X C1062 X AS21126,0.016486856618589955
2019 X 8 X C1062 X AS21126,0.016486856618589955
2019 X 9 X C1062 X AS21126,0.016486856618589955
2019 X 7 X C1062 X AS27000,90.83460453521644
2019 X 8 X C1062 X AS27000,155.1387285122532
2019 X 9 X C1062 X AS27000,108.04354284375114
2019 X 7 X C1062 X AS27132,4.741360614757689
2019 X 8 X C1062 X AS27132,4.741360614757689
2019 X 9 X C1062 X AS27132,10.638808052947105
2019 X 7 X C1062 X AS27133,65.87379539903766
2019 X 8 X C1062 X AS27133,45.59563886167269
2019 X 9 X C1062 X AS27133,65.18183821416152
2019 X 7 X C1062 X AS27134,52.653302667792886
2019 X 8 X C1062 X AS27134,52.653302667792886
2019 X 9 X C1062 X AS27134,83.26932183547157
2019 X 7 X C1062 X AS27137,22.282660482385985
2019 X 8 X C1062 X AS27137,13.519784320790237
2019 X 9 X C1062 X AS27137,21.13737254615602
2019 X 7 X C1062 X AS27138,9.127736487022423
2019 X 8 X C1062 X AS27138,9.042328938748899
2019 X 9 X C1062 X AS27138,20.110958147277795
2019 X 7 X C1062 X AS27139,0.0
2019 X 8 X C1062 X AS27139,0.0
2019 X 9 X C1062 X AS27139,0.0
2019 X 7 X C1063 X AS17005,0.0
2019 X 8 X C1063 X AS17005,0.0
2019 X 9 X C1063 X AS17005,0.0
2019 X 7 X C1063 X AS21126,0.0
2019 X 8 X C1063 X AS21126,0.0
2019 X 9 X C1063 X AS21126,0.0
2019 X 7 X C1063 X AS27000,0.14230396607363005
2019 X 8 X C1063 X AS27000,5.3271904083294475
2019 X 9 X C1063 X AS27000,6.750641983911016
2019 X 7 X C1063 X AS27132,0.1996669476560631
2019 X 8 X C1063 X AS27132,1.4124211456892304
2019 X 9 X C1063 X AS27132,0.0
2019 X 7 X C1063 X AS27133,17.35845755965672
2019 X 8 X C1063 X AS27133,38.22775752638514
2019 X 9 X C1063 X AS27133,40.63895455658936
2019 X 7 X C1063 X AS27134,0.6168048978945554
2019 X 8 X C1063 X AS27134,6.399818001393616
2019 X 9 X C1063 X AS27134,8.716061687445016
2019 X 7 X C1063 X AS27137,4.1081865486540945
2019 X 8 X C1063 X AS27137,0.3316903964551635
2019 X 9 X C1063 X AS27137,0.3316903964551635
2019 X 7 X C1063 X AS27138,0.43374308691563473
2019 X 8 X C1063 X AS27138,0.14137005955757456
2019 X 9 X C1063 X AS27138,4.303231594201364
2019 X 7 X C1063 X AS27139,0.0
2019 X 8 X C1063 X AS27139,0.0
2019 X 9 X C1063 X AS27139,0.0
2019 X 7 X C1063 X AS42018,0.0
2019 X 8 X C1063 X AS42018,0.0
2019 X 9 X C1063 X AS42018,0.0
2019 X 7 X C1063 X AS46000,0.11158592948441291
2019 X 8 X C1063 X AS46000,0.11158592948441291
2019 X 9 X C1063 X AS46000,0.11158592948441291
2019 X 7 X C1066 X AS27000,42.6408109372859
2019 X 8 X C1066 X AS27000,61.53613413753876
2019 X 9 X C1066 X AS27000,97.62443621769528
2019 X 7 X C1066 X AS27132,2.3964045620480654
2019 X 8 X C1066 X AS27132,10.108655644711769
2019 X 9 X C1066 X AS27132,9.611118774762733
2019 X 7 X C1066 X AS27133,21.503792724610573
2019 X 8 X C1066 X AS27133,41.89653821890933
2019 X 9 X C1066 X AS27133,17.569476307248657
2019 X 7 X C1066 X AS27134,38.735453114094604
2019 X 8 X C1066 X AS27134,38.49227353483737
2019 X 9 X C1066 X AS27134,23.294746884560375
2019 X 7 X C1066 X AS27137,0.0318030052952572
2019 X 8 X C1066 X AS27137,0.0318030052952572
2019 X 9 X C1066 X AS27137,0.0318030052952572
2019 X 7 X C1066 X AS27138,2.716265587989651
2019 X 8 X C1066 X AS27138,12.381954064058165
2019 X 9 X C1066 X AS27138,3.988307201639213
2019 X 7 X C1067 X AS27000,23.770608397033016
2019 X 8 X C1067 X AS27000,22.925075278831304
2019 X 9 X C1067 X AS27000,22.450051412828095
2019 X 7 X C1067 X AS27133,7.698299117074955
2019 X 8 X C1067 X AS27133,6.566772641300443
2019 X 9 X C1067 X AS27133,11.50274326767237
2019 X 7 X C1067 X AS27134,3.844110849964091
2019 X 8 X C1067 X AS27134,3.844110849964091
2019 X 9 X C1067 X AS27134,3.844110849964091
2019 X 7 X C1067 X AS27137,12.712915412476422
2019 X 8 X C1067 X AS27137,11.928769794433853
2019 X 9 X C1067 X AS27137,11.461565035900039
2019 X 7 X C1069 X AS27000,65.69836659774478
2019 X 8 X C1069 X AS27000,64.57309907584217
2019 X 9 X C1069 X AS27000,63.2145538473912
2019 X 7 X C1069 X AS27132,3.667479811032379
2019 X 8 X C1069 X AS27132,3.667479811032379
2019 X 9 X C1069 X AS27132,1.4867559596603774
2019 X 7 X C1069 X AS27133,38.41933397095171
2019 X 8 X C1069 X AS27133,54.70215973972045
2019 X 9 X C1069 X AS27133,29.363736688875484
2019 X 7 X C1069 X AS27134,4.571460080147112
2019 X 8 X C1069 X AS27134,3.8729665254659773
2019 X 9 X C1069 X AS27134,4.571460080147112
2019 X 7 X C1069 X AS27137,19.879877449663404
2019 X 8 X C1069 X AS27137,19.847176551044573
2019 X 9 X C1069 X AS27137,13.79006014853859
2019 X 7 X C1069 X AS27138,8.168849528345849
2019 X 8 X C1069 X AS27138,5.9530907178631
2019 X 9 X C1069 X AS27138,11.918451216775068
2019 X 7 X C1069 X AS42018,2.15601210421492
2019 X 8 X C1069 X AS42018,1.187465826700113
2019 X 9 X C1069 X AS42018,0.7652733814412277
2019 X 7 X C1070 X AS21126,0.0604426434562202
2019 X 8 X C1070 X AS21126,0.0604426434562202
2019 X 9 X C1070 X AS21126,0.0604426434562202
2019 X 7 X C1070 X AS27000,14.078612316173555
2019 X 8 X C1070 X AS27000,5.026692696937897
2019 X 9 X C1070 X AS27000,9.264579444532076
2019 X 7 X C1070 X AS27132,2.91162464816259
2019 X 8 X C1070 X AS27132,3.269974053259097
2019 X 9 X C1070 X AS27132,6.048468161101669
2019 X 7 X C1070 X AS27134,15.48255364784276
2019 X 8 X C1070 X AS27134,22.887631181260645
2019 X 9 X C1070 X AS27134,18.2482234837731
2019 X 7 X C1072 X AS21126,0.01757661585331779
2019 X 8 X C1072 X AS21126,0.01757661585331779
2019 X 9 X C1072 X AS21126,0.01757661585331779
2019 X 7 X C1072 X AS27000,4.37072014738905
2019 X 8 X C1072 X AS27000,8.181718620963146
2019 X 9 X C1072 X AS27000,14.792579773234577
2019 X 7 X C1072 X AS27132,0.5081381250357562
2019 X 8 X C1072 X AS27132,0.5081381250357562
2019 X 9 X C1072 X AS27132,0.5081381250357562
2019 X 7 X C1072 X AS27133,24.702714405879494
2019 X 8 X C1072 X AS27133,15.2337036970589
2019 X 9 X C1072 X AS27133,3.2672757650399844
2019 X 7 X C1072 X AS27134,3.6875787601633365
2019 X 8 X C1072 X AS27134,3.6875787601633365
2019 X 9 X C1072 X AS27134,3.6875787601633365
2019 X 7 X C1072 X AS27137,1.3242027168635133
2019 X 8 X C1072 X AS27137,1.3242027168635133
2019 X 9 X C1072 X AS27137,1.3617056678423227
2019 X 7 X C1072 X AS27138,1.1163246707902892
2019 X 8 X C1072 X AS27138,0.29592956371860607
2019 X 9 X C1072 X AS27138,3.0527464077434523
2019 X 7 X C1072 X AS27139,0.02285101027768904
2019 X 8 X C1072 X AS27139,0.02285101027768904
2019 X 9 X C1072 X AS27139,0.02285101027768904
2019 X 9 X C1073 X AS21126,0.0
2019 X 7 X C1073 X AS27000,48.54987930337682
2019 X 8 X C1073 X AS27000,50.191675716557356
2019 X 9 X C1073 X AS27000,42.18101744763934
2019 X 7 X C1073 X AS27132,2.057051104885357
2019 X 8 X C1073 X AS27132,4.086072757899015
2019 X 9 X C1073 X AS27132,3.5817292489674606
2019 X 7 X C1073 X AS27133,104.32711632935971
2019 X 8 X C1073 X AS27133,116.21364667973188
2019 X 9 X C1073 X AS27133,93.97322980657523
2019 X 7 X C1073 X AS27134,32.48701607788219
2019 X 8 X C1073 X AS27134,30.365921612871148
2019 X 9 X C1073 X AS27134,43.69258316090218
2019 X 7 X C1073 X AS27137,21.308406264623557
2019 X 8 X C1073 X AS27137,23.592277979701283
2019 X 9 X C1073 X AS27137,7.2674825766649205
2019 X 7 X C1073 X AS27138,21.640651974352625
2019 X 8 X C1073 X AS27138,19.100866659613075
2019 X 9 X C1073 X AS27138,24.673213996657605
2019 X 7 X C1074 X AS27000,36.38702405934709
2019 X 8 X C1074 X AS27000,39.27538384059408
2019 X 9 X C1074 X AS27000,50.85955823767796
2019 X 7 X C1074 X AS27132,1.9509563323082584
2019 X 8 X C1074 X AS27132,2.4935182719390445
2019 X 9 X C1074 X AS27132,2.2658663000348733
2019 X 7 X C1074 X AS27133,10.130669214267776
2019 X 8 X C1074 X AS27133,8.020308011733425
2019 X 9 X C1074 X AS27133,10.676797957886462
2019 X 7 X C1074 X AS27134,14.1884282342326
2019 X 8 X C1074 X AS27134,19.95652339883402
2019 X 9 X C1074 X AS27134,18.561900014830737
2019 X 7 X C1074 X AS27137,11.95131254701783
2019 X 8 X C1074 X AS27137,10.59364180908332
2019 X 9 X C1074 X AS27137,11.50855611427922
2019 X 7 X C1074 X AS27138,8.899658822919674
2019 X 8 X C1074 X AS27138,11.661452517559228
2019 X 9 X C1074 X AS27138,10.571953933568665
2019 X 7 X C1077 X AS17005,0.13750700429454746
2019 X 7 X C1077 X AS21126,8.01645413091891
2019 X 8 X C1077 X AS21126,8.64965048004898
2019 X 9 X C1077 X AS21126,9.368544980656115
2019 X 7 X C1077 X AS27000,357.75290908434675
2019 X 8 X C1077 X AS27000,357.75290908434675
2019 X 9 X C1077 X AS27000,357.75290908434675
2019 X 7 X C1077 X AS27132,25.627336634503532
2019 X 8 X C1077 X AS27132,30.295370741275114
2019 X 9 X C1077 X AS27132,46.89516376884985
2019 X 7 X C1077 X AS27133,24.730151960123074
2019 X 8 X C1077 X AS27133,21.064813975925357
2019 X 9 X C1077 X AS27133,20.76323938009335
2019 X 7 X C1077 X AS27134,13.843436339719212
2019 X 8 X C1077 X AS27134,21.4392251856266
2019 X 9 X C1077 X AS27134,23.62545251548246
2019 X 7 X C1077 X AS27137,14.79666141012719
2019 X 8 X C1077 X AS27137,13.390360464595375
2019 X 9 X C1077 X AS27137,15.652171415680424
2019 X 7 X C1077 X AS27138,11.532974158036708
2019 X 8 X C1077 X AS27138,11.739968187014776
2019 X 9 X C1077 X AS27138,13.288307757590548
2019 X 7 X C1077 X AS42018,0.0
2019 X 7 X C1077 X AS46000,2.6145958124713187
2019 X 7 X C1078 X AS21126,0.0
2019 X 8 X C1078 X AS21126,0.0
2019 X 9 X C1078 X AS21126,0.0
2019 X 7 X C1078 X AS27000,178.47918447315692
2019 X 8 X C1078 X AS27000,184.12544591487944
2019 X 9 X C1078 X AS27000,184.93377514470453
2019 X 7 X C1078 X AS27132,7.340807393062879
2019 X 8 X C1078 X AS27132,7.812090156034856
2019 X 9 X C1078 X AS27132,16.054142586304238
2019 X 7 X C1078 X AS27133,30.98493930077989
2019 X 8 X C1078 X AS27133,36.6539935509705
2019 X 9 X C1078 X AS27133,71.87155197750857
2019 X 7 X C1078 X AS27134,37.016940915370796
2019 X 8 X C1078 X AS27134,32.3526407526615
2019 X 9 X C1078 X AS27134,22.35005046767753
2019 X 7 X C1078 X AS27137,9.786064067141886
2019 X 8 X C1078 X AS27137,5.188500219509052
2019 X 9 X C1078 X AS27137,5.129909324304801
2019 X 7 X C1078 X AS27138,3.8060647465868835
2019 X 8 X C1078 X AS27138,4.4107969387465396
2019 X 9 X C1078 X AS27138,4.87429825389073
2019 X 7 X C1078 X AS42018,0.24240995180027392
2019 X 8 X C1078 X AS42018,0.24240995180027392
2019 X 9 X C1078 X AS42018,0.24240995180027392
2019 X 7 X C1082 X AS21126,0.0
2019 X 8 X C1082 X AS21126,0.0
2019 X 9 X C1082 X AS21126,0.0
2019 X 7 X C1082 X AS27000,13.26586129828454
2019 X 8 X C1082 X AS27000,25.939564851524924
2019 X 9 X C1082 X AS27000,52.66072261779558
2019 X 7 X C1082 X AS27132,5.825888805229548
2019 X 8 X C1082 X AS27132,5.10899534873069
2019 X 9 X C1082 X AS27132,4.785885852296963
2019 X 7 X C1082 X AS27133,46.554125797688314
2019 X 8 X C1082 X AS27133,56.673460689377755
2019 X 9 X C1082 X AS27133,54.96446477706108
2019 X 7 X C1082 X AS27134,45.65579471035235
2019 X 8 X C1082 X AS27134,68.90663963522796
2019 X 9 X C1082 X AS27134,53.31567421933379
2019 X 7 X C1082 X AS27137,5.7507013826469064
2019 X 8 X C1082 X AS27137,6.103227944995107
2019 X 9 X C1082 X AS27137,6.386950193721239
2019 X 7 X C1082 X AS27138,6.454599042085737
2019 X 8 X C1082 X AS27138,4.786605889091844
2019 X 9 X C1082 X AS27138,6.3277196410538705
2019 X 7 X C1083 X AS27000,3.9958463758444243
2019 X 8 X C1083 X AS27000,2.2998162669039384
2019 X 9 X C1083 X AS27000,2.483664045812791
2019 X 7 X C1083 X AS27133,29.690062544508876
2019 X 8 X C1083 X AS27133,27.969475447478956
2019 X 9 X C1083 X AS27133,24.23297014507144
2019 X 7 X C1083 X AS27138,4.5057452584709
2019 X 8 X C1083 X AS27138,5.572962994343957
2019 X 9 X C1083 X AS27138,2.1653081131033853
2019 X 7 X C1083 X AS46000,72.9599316739868
2019 X 8 X C1083 X AS46000,45.22606630181304
2019 X 9 X C1083 X AS46000,51.34932745851367
2019 X 7 X C1084 X AS17005,0.6167022818266407
2019 X 8 X C1084 X AS17005,0.6167022818266407
2019 X 9 X C1084 X AS17005,0.6167022818266407
2019 X 7 X C1084 X AS21126,0.0
2019 X 8 X C1084 X AS21126,0.0
2019 X 9 X C1084 X AS21126,0.0
2019 X 7 X C1084 X AS27000,70.75668358369683
2019 X 8 X C1084 X AS27000,58.36619741180996
2019 X 9 X C1084 X AS27000,37.27337615730226
2019 X 7 X C1084 X AS27132,7.164102533049149
2019 X 8 X C1084 X AS27132,7.164102533049149
2019 X 9 X C1084 X AS27132,7.050917866837605
2019 X 7 X C1084 X AS27133,50.310322159590214
2019 X 8 X C1084 X AS27133,49.2533983011049
2019 X 9 X C1084 X AS27133,34.39522632321359
2019 X 7 X C1084 X AS27134,71.49878201696939
2019 X 8 X C1084 X AS27134,53.74755212640245
2019 X 9 X C1084 X AS27134,53.857328454434985
2019 X 7 X C1084 X AS27137,19.060745471409742
2019 X 8 X C1084 X AS27137,18.525484483391654
2019 X 9 X C1084 X AS27137,6.306945989422304
2019 X 7 X C1084 X AS27138,24.648758253020706
2019 X 8 X C1084 X AS27138,16.880535895803312
2019 X 9 X C1084 X AS27138,27.455079071499693
2019 X 7 X C1086 X AS27000,169.29818985964093
2019 X 8 X C1086 X AS27000,162.03820253081648
2019 X 9 X C1086 X AS27000,150.52451839878213
2019 X 7 X C1086 X AS27132,36.1873380596217
2019 X 8 X C1086 X AS27132,30.154486884260308
2019 X 9 X C1086 X AS27132,39.220324314592816
2019 X 7 X C1086 X AS27133,143.81717037571036
2019 X 8 X C1086 X AS27133,104.51911756771891
2019 X 9 X C1086 X AS27133,48.15847666451149
2019 X 7 X C1086 X AS27134,107.76154795525188
2019 X 8 X C1086 X AS27134,124.43308623322599
2019 X 9 X C1086 X AS27134,121.61513721622205
2019 X 7 X C1086 X AS27137,29.701377134554413
2019 X 8 X C1086 X AS27137,19.922410340456455
2019 X 9 X C1086 X AS27137,18.376515054568692
2019 X 7 X C1086 X AS27138,15.25509747794459
2019 X 8 X C1086 X AS27138,17.41006011773716
2019 X 9 X C1086 X AS27138,16.36915781420879
2019 X 7 X C1087 X AS17005,0.0
2019 X 8 X C1087 X AS17005,0.0
2019 X 9 X C1087 X AS17005,0.0
2019 X 7 X C1087 X AS21126,0.12369311576460787
2019 X 8 X C1087 X AS21126,0.12369311576460787
2019 X 9 X C1087 X AS21126,0.12369311576460787
2019 X 7 X C1087 X AS27000,99.27861506401591
2019 X 8 X C1087 X AS27000,117.24111478437591
2019 X 9 X C1087 X AS27000,112.54607145377697
2019 X 7 X C1087 X AS27132,0.0
2019 X 8 X C1087 X AS27132,4.5775415876455945
2019 X 9 X C1087 X AS27132,8.231804017524082
2019 X 7 X C1087 X AS27133,140.2445455690444
2019 X 8 X C1087 X AS27133,150.8137516831346
2019 X 9 X C1087 X AS27133,147.22676698103805
2019 X 7 X C1087 X AS27134,85.94402412776999
2019 X 8 X C1087 X AS27134,49.59653845065229
2019 X 9 X C1087 X AS27134,63.44767731474319
2019 X 7 X C1087 X AS27137,14.698383848340969
2019 X 8 X C1087 X AS27137,17.921960086813186
2019 X 9 X C1087 X AS27137,16.733849388251986
2019 X 7 X C1087 X AS27138,23.493657363277215
2019 X 8 X C1087 X AS27138,22.55962204203953
2019 X 9 X C1087 X AS27138,28.904499065377976
2019 X 7 X C1087 X AS27139,0.08297876131580127
2019 X 8 X C1087 X AS27139,0.08297876131580127
2019 X 9 X C1087 X AS27139,0.08297876131580127
2019 X 7 X C1087 X AS42018,9.23343962096781
2019 X 8 X C1087 X AS42018,9.68909846264547
2019 X 9 X C1087 X AS42018,9.56313026108674
2019 X 7 X C1087 X AS46000,2.7883470602650577
2019 X 8 X C1087 X AS46000,2.7883470602650577
2019 X 9 X C1087 X AS46000,2.7883470602650577
2019 X 7 X C1088 X AS21126,0.0
2019 X 8 X C1088 X AS21126,0.0
2019 X 9 X C1088 X AS21126,0.0
2019 X 7 X C1088 X AS27000,47.431213860159225
2019 X 8 X C1088 X AS27000,43.60121660536661
2019 X 9 X C1088 X AS27000,34.55872327390216
2019 X 7 X C1088 X AS27132,13.991242404826556
2019 X 8 X C1088 X AS27132,29.833648634610633
2019 X 9 X C1088 X AS27132,19.728379916205053
2019 X 7 X C1088 X AS27133,212.6635093990497
2019 X 8 X C1088 X AS27133,161.36550117582811
2019 X 9 X C1088 X AS27133,224.4107334869765
2019 X 7 X C1088 X AS27134,90.01255398171041
2019 X 8 X C1088 X AS27134,106.31834098362151
2019 X 9 X C1088 X AS27134,122.11090025188608
2019 X 7 X C1088 X AS27137,17.419524914492847
2019 X 8 X C1088 X AS27137,18.517525692124657
2019 X 9 X C1088 X AS27137,19.753947202298573
2019 X 7 X C1088 X AS27138,14.533586592178679
2019 X 8 X C1088 X AS27138,13.714385435994295
2019 X 9 X C1088 X AS27138,17.663776683857932
2019 X 7 X C1088 X AS46000,56.327857139404735
2019 X 7 X C1089 X AS27000,7.102317286538718
2019 X 8 X C1089 X AS27000,7.7797753656013136
2019 X 9 X C1089 X AS27000,10.98418001052659
2019 X 7 X C1089 X AS27132,0.4120599478298035
2019 X 8 X C1089 X AS27132,0.4120599478298035
2019 X 9 X C1089 X AS27132,0.4120599478298035
2019 X 7 X C1089 X AS27133,16.2228601415467
2019 X 8 X C1089 X AS27133,6.551992559553912
2019 X 9 X C1089 X AS27133,40.50531607821226
2019 X 7 X C1089 X AS27134,30.32736314915976
2019 X 8 X C1089 X AS27134,46.2082507546754
2019 X 9 X C1089 X AS27134,33.1585516048757
2019 X 7 X C1089 X AS27138,7.053778521571747
2019 X 8 X C1089 X AS27138,6.329756140190725
2019 X 9 X C1089 X AS27138,2.414719079801429
2019 X 7 X C1089 X AS27139,0.1760259533728775
2019 X 8 X C1089 X AS27139,0.1760259533728775
2019 X 9 X C1089 X AS27139,0.1760259533728775
2019 X 7 X C1090 X AS21126,101.12165828764843
2019 X 8 X C1090 X AS21126,82.07064430189396
2019 X 9 X C1090 X AS21126,79.39412929913854
2019 X 7 X C1090 X AS27000,98.64444283764833
2019 X 8 X C1090 X AS27000,84.08887354230058
2019 X 9 X C1090 X AS27000,90.90804425409102
2019 X 7 X C1090 X AS27132,8.91963856483744
2019 X 8 X C1090 X AS27132,14.515060494502148
2019 X 9 X C1090 X AS27132,8.800256386300365
2019 X 7 X C1090 X AS27133,58.231868965125656
2019 X 8 X C1090 X AS27133,79.15946037629159
2019 X 9 X C1090 X AS27133,95.41679941905483
2019 X 7 X C1090 X AS27134,64.24058844545343
2019 X 8 X C1090 X AS27134,77.7567666066923
2019 X 9 X C1090 X AS27134,35.059100721943764
2019 X 7 X C1090 X AS27137,1.3201218459937523
2019 X 8 X C1090 X AS27137,9.565205031741474
2019 X 9 X C1090 X AS27137,8.936702711036657
2019 X 7 X C1090 X AS27138,9.142702011096484
2019 X 8 X C1090 X AS27138,13.697946930913883
2019 X 9 X C1090 X AS27138,20.97432477409969
2019 X 7 X C1090 X AS27139,0.14303344283880834
2019 X 8 X C1090 X AS27139,0.14303344283880834
2019 X 9 X C1090 X AS27139,0.14303344283880834
2019 X 7 X C1090 X AS46000,108.46301509311739
2019 X 8 X C1090 X AS46000,153.4960785879761
2019 X 9 X C1090 X AS46000,173.1761536152405
2019 X 7 X C1091 X AS21126,0.012988808507071401
2019 X 8 X C1091 X AS21126,0.012988808507071401
2019 X 9 X C1091 X AS21126,0.012988808507071401
2019 X 7 X C1091 X AS27000,10.579080557726678
2019 X 8 X C1091 X AS27000,15.406866810996434
2019 X 9 X C1091 X AS27000,10.15969743814845
2019 X 7 X C1091 X AS27132,1.1811936217170869
2019 X 8 X C1091 X AS27132,1.1811936217170869
2019 X 7 X C1091 X AS27133,30.785348634978902
2019 X 8 X C1091 X AS27133,30.785348634978902
2019 X 9 X C1091 X AS27133,30.785348634978902
2019 X 7 X C1091 X AS27137,5.909909127110026
2019 X 8 X C1091 X AS27137,7.490194522810194
2019 X 9 X C1091 X AS27137,12.548714381046674
2019 X 7 X C1091 X AS27138,2.9386612274154453
2019 X 8 X C1091 X AS27138,2.9386612274154453
2019 X 9 X C1091 X AS27138,2.9386612274154453
2019 X 7 X C1092 X AS21126,0.0
2019 X 8 X C1092 X AS21126,0.0
2019 X 9 X C1092 X AS21126,0.0
2019 X 7 X C1092 X AS27000,14.579802724445665
2019 X 8 X C1092 X AS27000,17.096843559976936
2019 X 9 X C1092 X AS27000,12.55309711755576
2019 X 7 X C1092 X AS27132,2.5319234752428335
2019 X 8 X C1092 X AS27132,3.7924709837836255
2019 X 9 X C1092 X AS27132,3.543346345768066
2019 X 7 X C1092 X AS27133,92.2214072079457
2019 X 8 X C1092 X AS27133,82.05484830843284
2019 X 9 X C1092 X AS27133,74.32112719718027
2019 X 7 X C1092 X AS27134,32.62039895981929
2019 X 8 X C1092 X AS27134,35.72215741989472
2019 X 9 X C1092 X AS27134,40.59000692566689
2019 X 7 X C1092 X AS27137,1.619216762318426
2019 X 8 X C1092 X AS27137,3.7660804754671915
2019 X 9 X C1092 X AS27137,4.268014915190287
2019 X 7 X C1092 X AS27139,5.196188748747793
2019 X 8 X C1092 X AS27139,3.029690121554441
2019 X 9 X C1092 X AS27139,3.029690121554441
2019 X 7 X C1092 X AS46000,19.186191528853197
2019 X 8 X C1092 X AS46000,30.03649401873762
2019 X 9 X C1092 X AS46000,26.59194716397927
2019 X 7 X C1093 X AS27000,11.43917864459928
2019 X 8 X C1093 X AS27000,8.869641732810415
2019 X 9 X C1093 X AS27000,9.926104571721378
2019 X 7 X C1093 X AS27133,29.02927074193039
2019 X 8 X C1093 X AS27133,24.625381476734944
2019 X 9 X C1093 X AS27133,30.072852284251127
2019 X 7 X C1093 X AS27139,0.07102794262456322
2019 X 8 X C1093 X AS27139,0.07102794262456322
2019 X 9 X C1093 X AS27139,0.07102794262456322
2019 X 7 X C1093 X AS46000,9.558582137935167
2019 X 8 X C1093 X AS46000,14.639053070876528
2019 X 9 X C1093 X AS46000,10.241054709961704
2019 X 7 X C1094 X AS27000,28.833691601457893
2019 X 8 X C1094 X AS27000,35.32533966218126
2019 X 9 X C1094 X AS27000,32.64808180866629
2019 X 7 X C1094 X AS27137,6.43829935226869
2019 X 8 X C1094 X AS27137,5.56611955965553
2019 X 9 X C1094 X AS27137,4.959738674648175
2019 X 7 X C1094 X AS27138,25.444867342001764
2019 X 8 X C1094 X AS27138,22.078279596915646
2019 X 9 X C1094 X AS27138,24.75637563506501
2019 X 7 X C1095 X AS21126,0.007350689666968413
2019 X 8 X C1095 X AS21126,0.007350689666968413
2019 X 9 X C1095 X AS21126,0.007350689666968413
2019 X 7 X C1095 X AS27000,4.657017918295741
2019 X 8 X C1095 X AS27000,6.027006511347872
2019 X 9 X C1095 X AS27000,3.5610525277729987
2019 X 7 X C1095 X AS27132,1.7380591325474375
2019 X 8 X C1095 X AS27132,1.7380591325474375
2019 X 9 X C1095 X AS27132,1.7380591325474375
2019 X 7 X C1095 X AS27133,22.72242726728934
2019 X 8 X C1095 X AS27133,23.717687350823155
2019 X 9 X C1095 X AS27133,29.915346093821935
2019 X 7 X C1095 X AS27134,1.978890465779664
2019 X 8 X C1095 X AS27134,1.978890465779664
2019 X 9 X C1095 X AS27134,1.978890465779664
2019 X 7 X C1095 X AS27137,8.840067746007653
2019 X 8 X C1095 X AS27137,13.075977901620846
2019 X 9 X C1095 X AS27137,13.075977901620846
2019 X 7 X C1095 X AS27138,2.866246737466026
2019 X 8 X C1095 X AS27138,4.270919265573211
2019 X 9 X C1095 X AS27138,3.971551399276934
2019 X 7 X C1098 X AS27000,16.688537064222896
2019 X 8 X C1098 X AS27000,21.439691044509445
2019 X 9 X C1098 X AS27000,23.08639412047155
2019 X 7 X C1098 X AS27132,1.2481497031287387
2019 X 8 X C1098 X AS27132,0.0
